title,areacode,addr1,cat2,mapx,mapy,firstimage
신재서원,38,전라남도 광양시 광양읍 신재로 110,A0201,127.5903026,34.98091064,
신재효 판소리 공원,37,전북특별자치도 고창군 고창읍 읍내리,A0202,126.7018029,35.43227782,
신전뮤지엄(신전히스토리뮤지엄),4,대구광역시 북구 관음로 43,A0206,128.5400741,35.93482273,http://tong.visitkorea.or.kr/cms/resource/20/2751520_image2_1.jpg
신전해변,38,전라남도 진도군 조도면 조도대로 115-19,A0101,126.0727807,34.28381918,
신정호관광지,34,충청남도 아산시 신정로 616,A0202,126.9839593,36.7715352,http://tong.visitkorea.or.kr/cms/resource/08/2519808_image2_1.jpg
신정호생활체육공원(신정호공원),34,충청남도 아산시 점양동 산5,A0202,126.9721047,36.77430689,
신정호유원지,34,충청남도 아산시 방축동,A0202,126.9799123,36.77539024,http://tong.visitkorea.or.kr/cms/resource/67/3031267_image2_1.jpg
신지명사십리해수욕장,38,전라남도 완도군 신지면,A0101,126.8059709,34.32714844,
신지천 생태 습지,37,전북특별자치도 진안군 안천면 신괴리,A0101,127.5410693,35.88937375,http://tong.visitkorea.or.kr/cms/resource/60/3066660_image2_1.JPG
신진도,34,충청남도 태안군 근흥면 신진도리,A0101,126.1410935,36.67648992,http://tong.visitkorea.or.kr/cms/resource/00/2353500_image2_1.jpg
신창 간이 해수욕장,35,경상북도 포항시 남구 장기면 신창리,A0101,129.5130426,35.89234303,
신창동 선사유적지,5,광주광역시 광산구 신창동,A0201,126.8457572,35.19681246,http://tong.visitkorea.or.kr/cms/resource/70/3033570_image2_1.jpg
신창리삼층석탑,31,경기도 안성시 고삼면 신창리,A0205,127.2428496,37.08092913,
신창풍차해안도로,39,제주특별자치도 제주시 한경면 신창리 1322-1,A0101,126.1739015,33.34344769,http://tong.visitkorea.or.kr/cms/resource/28/2665328_image2_1.jpg
신창향교,34,충청남도 아산시 신창면 서부남로840번길 29,A0201,126.9317221,36.77989443,http://tong.visitkorea.or.kr/cms/resource/36/1599736_image2_1.jpg
신천리 벽화마을,39,제주특별자치도 서귀포시 성산읍 신천리,A0203,126.8496651,33.34437775,http://tong.visitkorea.or.kr/cms/resource/56/3013156_image2_1.jpg
신천생활체육공원,31,경기도 양주시 은현면 강변서로 303,A0202,127.0442613,37.89159537,http://tong.visitkorea.or.kr/cms/resource/63/2751463_image2_1.jpg
신천서원,35,경상북도 예천군 예천읍 왕신1리길 151,A0201,128.4438907,36.6315222,
신천탕,34,충청남도 아산시 온천대로 1469,A0202,127.0012269,36.78232315,http://tong.visitkorea.or.kr/cms/resource/28/2751928_image2_1.jpg
신촌 4.3 성터,39,제주특별자치도 제주시 조천읍 신촌리,A0201,126.6131117,33.53773035,
신촌 플레이버스,1,서울특별시 서대문구 연세로5길 11,A0203,126.9364418,37.5570296,
신촌그래피티벽화터널,1,서울특별시 서대문구 대현동,A0203,126.9424051,37.55985438,http://tong.visitkorea.or.kr/cms/resource/60/3082160_image2_1.JPG
신촌마을,36,경상남도 하동군 화개면 운수리,A0203,127.6677198,35.23383907,http://tong.visitkorea.or.kr/cms/resource/35/2790435_image2_1.jpg
신촌숲(신촌유원지),35,경상북도 고령군 쌍림면 신촌길 39-5,A0202,128.1855486,35.674168,http://tong.visitkorea.or.kr/cms/resource/56/2754056_image2_1.jpg
신촌향사,39,제주특별자치도 제주시 조천읍 신촌5길 27,A0201,126.6206833,33.53654172,http://tong.visitkorea.or.kr/cms/resource/02/1618402_image2_1.jpg
신트리공원,2,인천광역시 부평구 신트리로 21,A0202,126.7266068,37.50649284,http://tong.visitkorea.or.kr/cms/resource/73/3030773_image2_1.jpg
"신트리공원(농촌체험,자연학습장)",1,서울특별시 양천구 신정동,A0202,126.856528,37.51466643,http://tong.visitkorea.or.kr/cms/resource/79/2611879_image2_1.bmp
신평소공원,6,부산광역시 기장군 일광면 일광로 582-47,A0202,129.2600539,35.29271679,http://tong.visitkorea.or.kr/cms/resource/91/2758991_image2_1.jpg
신평양조장 백련 양조문화원,34,충청남도 당진시 신평로 813,A0204,126.7747418,36.88390468,http://tong.visitkorea.or.kr/cms/resource/04/2672704_image2_1.jpg
신풍 신천 바다목장,39,제주특별자치도 서귀포시 성산읍 일주동로 5417,A0101,126.8638108,33.35600169,http://tong.visitkorea.or.kr/cms/resource/23/2516623_image2_1.jpg
신풍리 밭담길,39,제주특별자치도 서귀포시 성산읍 신풍하동로 39,A0203,126.8405766,33.36190344,http://tong.visitkorea.or.kr/cms/resource/46/3024046_image2_1.jpg
신풍미술관,35,경상북도 예천군 지보면 신풍1리길 50,A0206,128.4368078,36.54016584,
신풍전통한지체험,33,충청북도 괴산군 연풍면 원풍로 224-11,A0203,128.0143246,36.78540217,http://tong.visitkorea.or.kr/cms/resource/54/731354_image2_1.jpg
신한은행 한국금융사박물관,1,서울특별시 중구 세종대로 135-5,A0206,126.9764156,37.56860397,http://tong.visitkorea.or.kr/cms/resource/88/2833488_image2_1.jpg
신항 바다쉼터,2,인천광역시 연수구 송도동 386-4,A0101,126.614777,37.34532348,http://tong.visitkorea.or.kr/cms/resource/11/2781411_image2_1.png
신항서원,33,충청북도 청주시 상당구 이정골로 115-8,A0201,127.526292,36.6362604,http://tong.visitkorea.or.kr/cms/resource/38/1597138_image2_1.jpg
신해철거리(성남),31,경기도 성남시 수내동,A0203,127.1269493,37.36577743,http://tong.visitkorea.or.kr/cms/resource/84/2667384_image2_1.jpg
신호공원,6,부산광역시 강서구 신호동 315-1,A0202,128.8707796,35.08191377,
신흥계곡,37,전북특별자치도 완주군 경천면,A0101,127.2915961,36.02940619,http://tong.visitkorea.or.kr/cms/resource/77/215377_image2_1.jpg
신흥근린공원,37,전북특별자치도 익산시 신흥동,A0202,126.9904918,35.94571882,http://tong.visitkorea.or.kr/cms/resource/19/3026019_image2_1.JPG
신흥레저타운,31,경기도 양주시 장흥면 삼상리,A0202,126.9484361,37.717825,
신흥사(군위),4,대구광역시 군위군 고산길 262 신흥사,A0201,128.6284519,36.1500805,
신흥사(삼척),32,강원특별자치도 삼척시 근덕면 양리길 220,A0201,129.2049773,37.32346019,http://tong.visitkorea.or.kr/cms/resource/58/3040358_image2_1.jpg
신흥사(상주),35,경상북도 상주시 화북면 중벌2길 32,A0201,127.8331932,36.60283367,http://tong.visitkorea.or.kr/cms/resource/06/1958806_image2_1.jpg
신흥사(설악산),32,강원특별자치도 속초시 설악산로 1137,A0201,128.4841603,38.17593366,http://tong.visitkorea.or.kr/cms/resource/30/2733330_image2_1.jpg
신흥사(양산),36,경상남도 양산시 원동면 원동로 2282-111,A0201,128.950966,35.42644048,http://tong.visitkorea.or.kr/cms/resource/25/1228325_image2_1.jpg
신흥사(영천),35,경상북도 영천시 금호읍 금호로 360-29,A0201,128.8989035,35.93731522,http://tong.visitkorea.or.kr/cms/resource/74/2824474_image2_1.jpg
신흥사(완도),38,전라남도 완도군 청해진남로 101-1 신흥사,A0201,126.7548258,34.30747202,
신흥사(울산),7,울산광역시 북구 대안4길 280,A0201,129.390921,35.66106399,http://tong.visitkorea.or.kr/cms/resource/24/3048924_image2_1.jpg
신흥사(이천),31,경기도 이천시 장호원읍 경충대로519번길 246-314,A0201,127.5572721,37.14559124,http://tong.visitkorea.or.kr/cms/resource/50/3060450_image2_1.jpg
신흥사(충주),33,충청북도 충주시 엄정면 족동2길 197,A0201,127.9458297,37.1123161,
신흥사(화성),31,경기도 화성시 서신면 신흥사길 17-34,A0201,126.7096253,37.19309558,http://tong.visitkorea.or.kr/cms/resource/94/2401994_image2_1.jpg
신흥해수욕장,38,전라남도 완도군 청산면 신흥리,A0101,126.9076599,34.1836828,http://tong.visitkorea.or.kr/cms/resource/15/214515_image2_1.jpg
실리도,36,경상남도 창원시 마산합포구 구산면 실리섬길 25,A0101,128.6370449,35.06378377,http://tong.visitkorea.or.kr/cms/resource/18/2387118_image2_1.jpg
실미도,2,인천광역시 중구 무의동 산 361-5,A0101,126.3912903,37.40080479,http://tong.visitkorea.or.kr/cms/resource/54/2781054_image2_1.jpg
실미유원지,2,인천광역시 중구 큰무리로 99,A0302,126.4038974,37.40261869,
실미해수욕장,2,인천광역시 중구 큰무리로 99,A0101,126.4038613,37.4025437,http://tong.visitkorea.or.kr/cms/resource/48/3047048_image2_1.jpg
실상사(남원),37,전북특별자치도 남원시 입석길 94-129 실상사,A0201,127.636315,35.41612351,
실상암,37,전북특별자치도 순창군 순창읍 금산로 56,A0201,127.1329549,35.38089653,
실안낙조,36,경상남도 사천시 실안동 1248,A0101,128.039728,34.94569467,http://tong.visitkorea.or.kr/cms/resource/96/2794296_image2_1.jpg
실안해안도로,36,경상남도 사천시 실안동 818-1,A0101,128.0456222,34.93644025,http://tong.visitkorea.or.kr/cms/resource/91/2797991_image2_1.jpg
실학박물관,31,경기도 남양주시 조안면 능내리,A0206,127.3006181,37.51607148,
심곡사(익산),37,전북특별자치도 익산시 낭산면 장암길 113,A0201,127.0364187,36.03761747,http://tong.visitkorea.or.kr/cms/resource/05/1308205_image2_1.jpg
심곡서원,31,경기도 용인시 수지구 심곡로 16-9,A0201,127.0766028,37.30575848,http://tong.visitkorea.or.kr/cms/resource/57/3048057_image2_1.jpg
심산기념문화센터,1,서울특별시 서초구 사평대로 55,A0203,126.9904941,37.49884566,http://tong.visitkorea.or.kr/cms/resource/71/1865771_image2_1.jpg
심연동계곡(성주계곡),34,충청남도 보령시 성주면 심원계곡로 270,A0101,126.671821,36.34513987,http://tong.visitkorea.or.kr/cms/resource/40/3048740_image2_1.jpg
심온선생묘,31,경기도 수원시 영통구,A0201,127.053183,37.29589254,
심우사(거창),36,경상남도 거창군 거창읍 하동4길 77,A0201,127.9148721,35.68964472,
심원계곡,37,전북특별자치도 남원시 산내면 지리산로 842-8,A0101,127.581632,35.37690753,
심원사(성주),35,경상북도 성주군 수륜면 가야산식물원길 17-56,A0201,128.1356246,35.80037781,
심원사(철원),32,강원특별자치도 철원군 동송읍 상노1길 58,A0201,127.2496012,38.16309241,http://tong.visitkorea.or.kr/cms/resource/45/3042545_image2_1.jpg
심원사(태백),32,강원특별자치도 태백시 고원로 247-15,A0201,128.9839877,37.17347035,
심원암 토불 및 부도,32,강원특별자치도 태백시 장거리길 63,A0201,128.9515807,37.13131068,
심은미술관,2,인천광역시 강화군 하점면 강화서로 915-1,A0206,126.3908051,37.77287533,
심적사(산청),36,경상남도 산청군 웅석봉로 495 심적사,A0201,127.8696259,35.38362018,
심청각,2,인천광역시 옹진군 백령면 백령로316번길 109-117,A0206,124.7136239,37.97976432,
심학산 산림공원,31,경기도 파주시 교하로 493-2,A0101,126.7242431,37.70411425,http://tong.visitkorea.or.kr/cms/resource/10/1913910_image2_1.jpg
심학산야영장,31,경기도 파주시 돌곶이길 57,A0302,126.6966454,37.71398205,http://tong.visitkorea.or.kr/cms/resource/69/2741169_image2_1.JPG
심향사(나주),38,전라남도 나주시 건재로 41-1,A0201,126.7122257,35.03945855,
십리벚꽃길,36,경상남도 하동군 화개면 화개로 142,A0101,127.6304656,35.20000612,http://tong.visitkorea.or.kr/cms/resource/88/2617788_image2_1.jpg
십리포해수욕장야영장,2,인천광역시 옹진군 영흥면 영흥북로 388-1,A0302,126.4862877,37.28198414,http://tong.visitkorea.or.kr/cms/resource/39/2743439_image2_1.JPG
십이선녀탕(탕수동계곡),32,강원특별자치도 인제군 북면 십이선녀탕길,A0101,128.3015656,38.18270158,http://tong.visitkorea.or.kr/cms/resource/58/3042058_image2_1.jpg
십이선녀탕캠핑장,32,강원특별자치도 인제군 북면 십이선녀탕길 83,A0302,128.3015323,38.18282378,http://tong.visitkorea.or.kr/cms/resource/95/2791595_image2_1.jpg
십이선녀탕통나무집야영장,32,강원특별자치도 인제군 북면 십이선녀탕길 81,A0302,128.3027933,38.18312377,http://tong.visitkorea.or.kr/cms/resource/53/2762453_image2_1.JPG
십이폭포(12폭포),34,충청남도 금산군 남이면 구석리,A0101,127.4784021,36.01547218,
십자봉오토캠핑장,33,충청북도 제천시 백운면 덕동로 536,A0302,127.9545177,37.21439616,http://tong.visitkorea.or.kr/cms/resource/27/2743527_image2_1.jpg
싱계물공원,39,제주특별자치도 제주시 한경면 신창리 1322-1,A0101,126.1739043,33.34344769,http://tong.visitkorea.or.kr/cms/resource/90/2742690_image2_1.jpg
싱그랭이 에코정원,37,전북특별자치도 완주군 경천면 경가천길 474,A0203,127.2765384,36.05775825,
싱글벙글캠핑장,31,경기도 용인시 처인구 이동읍 상덕로 95-62,A0302,127.1586757,37.21213468,http://tong.visitkorea.or.kr/cms/resource/23/2729023_image2_1.jpg
싸리목캠핑장,32,강원특별자치도 인제군 인제읍 싸리목길 83,A0302,128.2908795,38.0338437,http://tong.visitkorea.or.kr/cms/resource/27/2762427_image2_1.JPG
쌀조개섬,34,충청남도 아산시 영인면 창용리,A0101,126.9828275,36.9223678,http://tong.visitkorea.or.kr/cms/resource/10/3031310_image2_1.jpg
쌈지 어린이공원,1,서울특별시 금천구 독산로76길 47,A0202,126.8970562,37.4702973,
쌈지길,1,서울특별시 종로구 인사동길 44,A0203,126.9848924,37.57431735,http://tong.visitkorea.or.kr/cms/resource/58/2530758_image2_1.jpg
쌍계루,38,전라남도 장성군 북하면 백양로 1239-6,A0201,126.8846032,35.44006059,http://tong.visitkorea.or.kr/cms/resource/47/3051647_image2_1.jpg
쌍계사(논산),34,충청남도 논산시 양촌면 중산길 192,A0201,127.2058156,36.1054599,http://tong.visitkorea.or.kr/cms/resource/57/3050157_image2_1.JPG
쌍계사(안산),31,경기도 안산시 단원구 대부황금로 1171,A0201,126.5783937,37.26320737,
쌍계사(진도),38,전라남도 진도군 의신면 운림산방로 299-30,A0201,126.3080279,34.46764679,
쌍계사(하동),36,경상남도 하동군 화개면 쌍계사길 59,A0201,127.6608536,35.23860786,
쌍계사차나무시배지,36,경상남도 하동군 화개면 쌍계사길 59,A0201,127.6490687,35.23219726,
쌍곡구곡,33,충청북도 괴산군 칠성면 쌍곡로 242,A0101,127.9144824,36.73009835,http://tong.visitkorea.or.kr/cms/resource/91/731391_image2_1.jpg
쌍곡예당,33,충청북도 괴산군 칠성면 쌍곡로1길 111,A0302,127.9023552,36.74671844,http://tong.visitkorea.or.kr/cms/resource/38/2729038_image2_1.jpg
쌍근오토캠핑장,36,경상남도 거제시 남부면 탑포리,A0302,128.5837242,34.7638358,http://tong.visitkorea.or.kr/cms/resource/37/3006337_image2_1.JPG
쌍둥이동물농장,32,강원특별자치도 강릉시 옥계면 생골길 64,A0203,129.0405916,37.60763814,
쌍룡계곡,35,경상북도 문경시 농암면 내서리 쌍룡계곡,A0101,127.9558835,36.55814658,http://tong.visitkorea.or.kr/cms/resource/21/3049821_image2_1.JPG
쌍류포도정원협동조합,8,세종특별자치시 연서면 쌍류송암길 76-36,A0203,127.2161818,36.60338086,http://tong.visitkorea.or.kr/cms/resource/06/2739606_image2_1.jpg
쌍미륵사와 기솔리석불입상,31,경기도 안성시 삼죽면 텃골길 105,A0201,127.3433187,37.06766025,http://tong.visitkorea.or.kr/cms/resource/69/3050069_image2_1.JPG
쌍봉사(화순),38,전라남도 화순군 이양면 쌍산의로 459,A0201,127.0598543,34.88732042,http://tong.visitkorea.or.kr/cms/resource/50/3061350_image2_1.jpg
쌍수정사적비,34,충청남도 공주시 공산성길 59-22,A0205,127.1256077,36.46219546,http://tong.visitkorea.or.kr/cms/resource/46/1600046_image2_1.jpg
쌍암공원,5,광주광역시 광산구 첨단중앙로182번길 39,A0202,126.842729,35.22288724,http://tong.visitkorea.or.kr/cms/resource/76/1587376_image2_1.jpg
쌍용 수상스키,31,경기도 양평군 양평읍 오빈리,A0303,127.459318,37.50425352,http://tong.visitkorea.or.kr/cms/resource/71/2756471_image2_1.jpg
쌍용굴(한림공원),39,제주특별자치도 제주시 한림읍 한림로 300,A0101,126.2418363,33.38790216,
쌍용사(김제),37,전북특별자치도 김제시 금산면 금산사1길 70-11,A0201,127.004863,35.7214446,
쌍용어드벤처오토캠핑빌리지,33,충청북도 제천시 백운면 덕동로 205-4,A0302,127.9796769,37.20127314,http://tong.visitkorea.or.kr/cms/resource/24/3005824_image2_1.JPG
쌍절각,36,경상남도 함안군 군북면 원북길 10-1,A0201,128.3253954,35.23548388,http://tong.visitkorea.or.kr/cms/resource/07/2487507_image2_1.jpg
쌍천길,32,강원특별자치도 속초시 대포동881-2,A0101,128.6075496,38.16129609,http://tong.visitkorea.or.kr/cms/resource/74/2733274_image2_1.jpg
쌍청당,3,대전광역시 대덕구 쌍청당로 17,A0201,127.4344577,36.3638483,http://tong.visitkorea.or.kr/cms/resource/26/1585426_image2_1.jpg
써니밸리캠핑장,33,충청북도 괴산군 청천면 화양로 715,A0302,127.8016827,36.68052697,http://tong.visitkorea.or.kr/cms/resource/59/2729059_image2_1.jpg
써니아일랜드 야영장,38,전라남도 여수시 남면 금오로 1139,A0302,127.7814424,34.50502558,http://tong.visitkorea.or.kr/cms/resource/13/2743513_image2_1.jpg
써니힐글램핑,32,강원특별자치도 횡성군 우천면 경강로 3487-22,A0302,128.1246687,37.50905974,http://tong.visitkorea.or.kr/cms/resource/55/2743455_image2_1.jpg
써니힐즈오토캠핑장,31,경기도 연천군 장남면 장백로330번길 137-28,A0302,126.8859755,37.99597476,http://tong.visitkorea.or.kr/cms/resource/52/2382652_image2_1.jpg
썬빌리지펜션캠핑장,35,경상북도 포항시 남구 호미곶면 호미로 1188,A0302,129.5743434,36.06224724,http://tong.visitkorea.or.kr/cms/resource/93/2743493_image2_1.jpg
썬오브캠핑장,31,경기도 포천시 이동면 금강로6263번길 14,A0302,127.3897212,38.08800654,http://tong.visitkorea.or.kr/cms/resource/75/2729075_image2_1.jpg
썬크루즈 테마공원,32,강원특별자치도 강릉시 강동면 헌화로 950-39,A0202,129.0420113,37.68357106,
썸머쿨래프팅,32,강원특별자치도 영월군 영월읍 동강로 241,A0303,128.5064184,37.20183851,http://tong.visitkorea.or.kr/cms/resource/03/1947703_image2_1.jpg
쎄시봉,31,경기도 양평군 강상면 독배길 32-25,A0305,127.4734614,37.49365223,http://tong.visitkorea.or.kr/cms/resource/76/2755876_image2_1.jpg
쏠비치 양양 오션플레이,32,강원특별자치도 양양군 손양면 선사유적로 678,A0202,128.6642468,38.0873919,http://tong.visitkorea.or.kr/cms/resource/69/3082569_image2_1.jpg
쏠비치삼척 아쿠아월드,32,강원특별자치도 삼척시 수로부인길 453 (갈천동),A0202,129.1641986,37.47049803,
쓰리웨이펜션,32,강원특별자치도 홍천군 홍천읍 높은터로 330,A0302,127.8508118,37.64003667,http://tong.visitkorea.or.kr/cms/resource/10/2797210_image2_1.jpg
씨랄라 워터파크,1,서울특별시 영등포구 문래로 164,A0202,126.9000712,37.51785294,http://tong.visitkorea.or.kr/cms/resource/47/1985547_image2_1.jpg
씨밀레캠핑장,31,경기도 용인시 처인구 이동읍 이원로601번길 1-5,A0302,127.2491578,37.16341416,http://tong.visitkorea.or.kr/cms/resource/93/2729093_image2_1.jpg
씨사이드파크,2,인천광역시 중구 하늘달빛로2번길 6 씨사이드파크 관리사무실,A0203,126.5681719,37.48335385,
씨사이드파크하늘구름광장,2,인천광역시 중구 하늘달빛로2번길 6,A0202,126.5658249,37.48180676,
씨사이드파크해수족욕장,2,인천광역시 중구 용수말로28번길 12,A0202,126.5179962,37.47209872,
씨사이드힐캠핑장,2,인천광역시 강화군 화도면 해안남로 2680-12,A0302,126.3752298,37.63473006,http://tong.visitkorea.or.kr/cms/resource/71/2728971_image2_1.jpg
씨앗골캠핑장,33,충청북도 청주시 상당구 낭성면 호정대신로 69-34,A0302,127.606585,36.62950707,http://tong.visitkorea.or.kr/cms/resource/63/2743563_image2_1.jpg
씨앤씨레져,31,경기도 가평군 청평면 고재길 274-25,A0302,127.5161959,37.70533956,http://tong.visitkorea.or.kr/cms/resource/94/2729394_image2_1.JPG
씨엘관광농원캠핑장,31,경기도 안산시 단원구 대부황금로 974-13,A0302,126.5928455,37.25082573,http://tong.visitkorea.or.kr/cms/resource/08/2735908_image2_1.JPG
씨오르리조트,39,제주특별자치도 서귀포시 이어도로 989,A0202,126.5185572,33.24249481,http://tong.visitkorea.or.kr/cms/resource/87/1618787_image2_1.jpg
씨즈커피 코리아,31,경기도 용인시 처인구 모현읍 파담로149번길 30,A0204,127.2417872,37.32627574,
씨파크,36,경상남도 합천군 합천호수로 525,A0203,128.0537943,35.54442752,http://tong.visitkorea.or.kr/cms/resource/58/2992058_image2_1.jpg
씨프랜드,6,부산광역시 사상구 가야대로 229-6,A0303,128.9979111,35.15060564,http://tong.visitkorea.or.kr/cms/resource/93/1901693_image2_1.jpg
씽크씽크미술관,1,서울특별시 강남구 봉은사로68길 19,A0206,127.0507105,37.5108509,http://tong.visitkorea.or.kr/cms/resource/50/2031450_image2_1.jpg
아가새농장,34,충청남도 홍성군 서부면 서부로 295-90,A0203,126.5014888,36.56983336,http://tong.visitkorea.or.kr/cms/resource/84/2678984_image2_1.bmp
아가페정원,37,전북특별자치도 익산시 황등면 율촌길 9,A0101,126.9562068,36.01992365,
아그로랜드 태신목장,34,충청남도 예산군 고덕면 상몽2길 231,A0203,126.7042893,36.80196568,
아기농부,31,경기도 화성시 양감면 독줄길 33-17,A0203,126.9508455,37.07801037,http://tong.visitkorea.or.kr/cms/resource/53/2760053_image2_1.jpg
아끈다랑쉬 (아끈다랑쉬 오름),39,제주특별자치도 제주시 구좌읍 세화리 2593,A0101,126.8302943,33.47542129,http://tong.visitkorea.or.kr/cms/resource/51/2740451_image2_1.jpg
아날로거 무릉도원점,32,강원특별자치도 영월군 무릉도원면 아래골길 10,A0302,128.2754309,37.29279589,http://tong.visitkorea.or.kr/cms/resource/47/2743447_image2_1.JPG
아날로그감귤밭,39,제주특별자치도 제주시 해안마을8길 46,A0203,126.4508805,33.45570074,http://tong.visitkorea.or.kr/cms/resource/53/2764053_image2_1.jpg
아날로그데이,4,대구광역시 군위군 부계면 원효길 1,A0302,128.6547635,36.05001735,http://tong.visitkorea.or.kr/cms/resource/67/2743467_image2_1.jpg
아늑한쉼터,32,강원특별자치도 횡성군 갑천면 어답산로 162,A0302,128.0424491,37.57763637,http://tong.visitkorea.or.kr/cms/resource/83/2799683_image2_1.jpg
아델리아,35,경상북도 경주시 하동분접안길 14-13,A0302,129.3054882,35.80651821,http://tong.visitkorea.or.kr/cms/resource/60/2799060_image2_1.jpg
아띠딸기체험농장,31,경기도 남양주시 조안면 북한강로 501,A0203,127.3191845,37.56482727,
아띠인력거,1,서울특별시 종로구 북촌로5길 43,A0203,126.9825258,37.57932505,
아띠쥬,8,세종특별자치시  대평3길 18 해피라움블루,A0202,127.2749495,36.47373289,
아띠캠핑장,31,"경기도 연천군 군남로 373 군남초등학교, 연천군남자연청소년수련원",A0302,127.0172416,38.08095888,http://tong.visitkorea.or.kr/cms/resource/95/2908095_image2_1.JPG
아라가야 고분군,36,경상남도 함안군 삼기길 91 말이산고분군전시관,A0201,128.4044597,35.26931483,http://tong.visitkorea.or.kr/cms/resource/24/2487524_image2_1.jpg
아라김포여객터미널,31,경기도 김포시 고촌읍 아라육로270번길 74,A0202,126.7869848,37.59770831,http://tong.visitkorea.or.kr/cms/resource/92/2781792_image2_1.jpg
아라나비(스카이 어촌체험),32,강원특별자치도 강릉시 공항길127번길 35-7,A0305,128.951553,37.76675412,
아라리공원,32,강원특별자치도 정선군 정선읍 정선로 1368-10,A0202,128.6660155,37.37936833,http://tong.visitkorea.or.kr/cms/resource/43/2921543_image2_1.jpg
아라리오 갤러리(서울),1,서울특별시 종로구 북촌로5길 84,A0206,126.9803594,37.58013326,http://tong.visitkorea.or.kr/cms/resource/74/696874_image2_1.jpg
아라리오갤러리 천안,34,충청남도 천안시 동남구 만남로 43,A0206,127.1567424,36.82028542,
아라리오뮤지엄 동문모텔2,39,제주특별자치도 제주시 산지로 23,A0206,126.5293751,33.51498431,
아라리오뮤지엄 인 스페이스,1,서울특별시 종로구 율곡로 83,A0206,126.9884254,37.57763369,
아라리오뮤지엄 탑동시네마,39,제주특별자치도 제주시 탑동로 14,A0206,126.5234033,33.51745061,http://tong.visitkorea.or.kr/cms/resource/17/2931917_image2_1.jpg
아라리인형의집,32,강원특별자치도 정선군 북평면 명주내길 43-1,A0206,128.6470793,37.43828339,http://tong.visitkorea.or.kr/cms/resource/87/2536187_image2_1.JPG
아라리촌,32,강원특별자치도 정선군 정선읍 애산로 37,A0201,128.6715124,37.37419125,http://tong.visitkorea.or.kr/cms/resource/01/2733801_image2_1.jpg
아라마루 아쿠아리움,36,경상남도 사천시 사천대로 18,A0202,128.0532355,34.93383235,
아라마루 전망대(아라폭포),2,인천광역시 계양구 둑실동 135-25 경인아라뱃길 아라마루,A0205,126.7013767,37.5729069,
아라마리나 해양아카데미,31,경기도 김포시 고촌읍 아라육로270번길 73,A0303,126.7891707,37.59934982,http://tong.visitkorea.or.kr/cms/resource/54/1720954_image2_1.jpg
아라빛섬,2,인천광역시 서구 오류동,A0101,126.6141119,37.59275304,http://tong.visitkorea.or.kr/cms/resource/38/2781738_image2_1.png
아라아트센터,1,서울특별시 종로구 인사동9길 26,A0206,126.9836454,37.57348131,http://tong.visitkorea.or.kr/cms/resource/51/2784551_image2_1.png
아라야영장,35,경상북도 성주군 금수면 사더래길 116,A0302,128.1365355,35.90856834,http://tong.visitkorea.or.kr/cms/resource/87/2743487_image2_1.jpg
아라천환경놀이터,2,인천광역시 서구 오류동,A0203,126.6589778,37.57120357,http://tong.visitkorea.or.kr/cms/resource/79/3001579_image2_1.jpg
아라크노피아 생태수목원·주필거미박물관,31,경기도 남양주시 조안면 운길산로 316,A0101,127.2824989,37.56728743,http://tong.visitkorea.or.kr/cms/resource/73/1556373_image2_1.jpg
아람달 체험마을,8,세종특별자치시 전동면 운주산로 606,A0203,127.2449387,36.66593808,http://tong.visitkorea.or.kr/cms/resource/86/2435786_image2_1.png
아랑각,36,경상남도 밀양시 중앙로 324,A0201,128.7556646,35.49149067,
아레나글램핑,32,강원특별자치도 홍천군 북방면 노일로 344-13,A0302,127.7313462,37.68955926,http://tong.visitkorea.or.kr/cms/resource/48/2794348_image2_1.jpg
아레아식스 (AREA6),6,부산광역시 영도구 태종로105번길 37-3,A0203,129.0430616,35.09292126,http://tong.visitkorea.or.kr/cms/resource/00/2795600_image2_1.jpg
아로니움글램핑,2,인천광역시 강화군 삼산면 삼산남로 85-11,A0302,126.3636488,37.68793477,http://tong.visitkorea.or.kr/cms/resource/14/2799514_image2_1.JPG
아르떼뮤지엄 강릉,32,강원특별자치도 강릉시 난설헌로 131,A0206,128.9079034,37.79008946,http://tong.visitkorea.or.kr/cms/resource/34/3085834_image2_1.jpg
아르떼뮤지엄 여수,38,전라남도 여수시 박람회길 1,A0206,127.7465197,34.75222511,http://tong.visitkorea.or.kr/cms/resource/53/2736353_image2_1.jpg
아르떼뮤지엄 제주,39,제주특별자치도 제주시 애월읍 어림비로 478,A0206,126.3449882,33.39672503,
아르떼수성랜드,4,대구광역시 수성구 무학로 42,A0202,128.6133984,35.82861389,http://tong.visitkorea.or.kr/cms/resource/30/2756830_image2_1.JPG
아르보리아파크 캠핑장,2,인천광역시 강화군 길상면 장흥로101번길 65,A0302,126.5074461,37.61047132,http://tong.visitkorea.or.kr/cms/resource/64/2740164_image2_1.JPG
아르코미술관,1,서울특별시 종로구 동숭길 3 아르코 미술관,A0206,127.0025212,37.57975314,http://tong.visitkorea.or.kr/cms/resource/28/2993428_image2_1.jpg
아르티스 테마파크,31,경기도 화성시 오산동,A0202,127.0977845,37.19724642,
아르피아체육공원,31,경기도 용인시 수지구 포은대로 499,A0202,127.1056717,37.32824251,http://tong.visitkorea.or.kr/cms/resource/61/2739461_image2_1.jpg
